participant,session,block_number,trial_number,trial_in_block_num,trial_type,probability_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch,mind_wandering_rating_1,mind_wandering_rating_2,mind_wandering_rating_3,mind_wandering_rating_4
1444,1,1,1,1,R,X,"1,3,4,2",1,0.6170443003065884,0.6170532000251114,s,s,True,False,False,1,1,2,1,4
1444,1,1,2,2,P,X,"1,3,4,2",1,0.25007859990000725,0.25008750008419156,s,f,False,False,False,1,1,2,1,4
1444,1,1,2,2,P,X,"1,3,4,2",1,0.1500793001614511,0.40019460022449493,s,s,True,False,False,1,1,2,1,4
1444,1,1,3,3,R,R,"1,3,4,2",1,0.25023069977760315,0.2502394998446107,s,f,False,False,False,1,1,2,1,4
1444,1,1,3,3,R,R,"1,3,4,2",1,0.08341029984876513,0.3337519997730851,s,s,True,False,False,1,1,2,1,4
1444,1,1,4,4,P,H,"1,3,4,2",3,0.3163971998728812,0.3164071002975106,j,j,True,False,False,1,1,2,1,4
1444,1,1,5,5,R,H,"1,3,4,2",3,0.22338679991662502,0.22339519998058677,j,j,True,False,False,1,1,2,1,4
1444,1,1,6,6,P,H,"1,3,4,2",4,0.2672485997900367,0.2672573998570442,l,l,True,False,False,1,1,2,1,4
1444,1,1,7,7,R,H,"1,3,4,2",4,0.26759030018001795,0.2675978997722268,l,l,True,False,False,1,1,2,1,4
1444,1,1,8,8,P,H,"1,3,4,2",2,0.23494530003517866,0.2349533000960946,f,f,True,False,False,1,1,2,1,4
1444,1,1,9,9,R,H,"1,3,4,2",2,0.23421809962019324,0.23422739980742335,f,f,True,False,False,1,1,2,1,4
1444,1,1,10,10,P,H,"1,3,4,2",1,0.25039910012856126,0.25040780007839203,s,s,True,False,False,1,1,2,1,4
1444,1,1,11,11,R,L,"1,3,4,2",4,0.1841964996419847,0.18420499982312322,l,s,False,False,False,1,1,2,1,4
1444,1,1,11,11,R,L,"1,3,4,2",4,0.11673299968242645,0.30096769984811544,l,j,False,False,False,1,1,2,1,4
1444,1,1,11,11,R,L,"1,3,4,2",4,0.016350300051271915,0.31734929978847504,l,l,True,False,False,1,1,2,1,4
1444,1,1,12,12,P,H,"1,3,4,2",3,0.2169615998864174,0.2169701000675559,j,l,False,False,False,1,1,2,1,4
1444,1,1,12,12,P,H,"1,3,4,2",3,0.06644650036469102,0.2834433000534773,j,j,True,False,False,1,1,2,1,4
1444,1,1,13,13,R,H,"1,3,4,2",2,0.23439589980989695,0.2344042998738587,f,f,True,False,False,1,1,2,1,4
1444,1,1,14,14,P,H,"1,3,4,2",4,0.26750960014760494,0.26751890033483505,l,l,True,False,False,1,1,2,1,4
1444,1,1,15,15,R,L,"1,3,4,2",3,0.26893929997459054,0.26894820015877485,j,j,True,False,False,1,1,2,1,4
1444,1,1,16,16,P,H,"1,3,4,2",2,0.25158389983698726,0.2515918998979032,f,f,True,False,False,1,1,2,1,4
1444,1,2,17,1,R,X,"1,3,4,2",3,0.4494997002184391,0.44950850028544664,j,j,True,False,False,1,2,4,1,3
1444,1,2,18,2,P,X,"1,3,4,2",1,0.6660734000615776,0.6660815002396703,s,s,True,False,False,1,2,4,1,3
1444,1,2,19,3,R,L,"1,3,4,2",2,0.23366439994424582,0.23367329966276884,f,s,False,False,False,1,2,4,1,3
1444,1,2,19,3,R,L,"1,3,4,2",2,0.08240379998460412,0.3161041997373104,f,f,True,False,False,1,2,4,1,3
1444,1,2,20,4,P,H,"1,3,4,2",3,0.2665667003020644,0.2665753997862339,j,l,False,False,False,1,2,4,1,3
1444,1,2,20,4,P,H,"1,3,4,2",3,0.016641499940305948,0.28324460005387664,j,j,True,False,False,1,2,4,1,3
1444,1,2,21,5,R,H,"1,3,4,2",1,0.26725210016593337,0.26726039964705706,s,f,False,False,False,1,2,4,1,3
1444,1,2,21,5,R,H,"1,3,4,2",1,0.03351180022582412,0.3007992999628186,s,s,True,False,False,1,2,4,1,3
1444,1,2,22,6,P,H,"1,3,4,2",4,0.2846619002521038,0.2846710002049804,l,l,True,False,False,1,2,4,1,3
1444,1,2,23,7,R,L,"1,3,4,2",4,0.26776580000296235,0.2677745004184544,l,l,True,False,False,1,2,4,1,3
1444,1,2,24,8,P,H,"1,3,4,2",2,0.1998499003238976,0.19985859980806708,f,l,False,False,False,1,2,4,1,3
1444,1,2,24,8,P,H,"1,3,4,2",2,0.04971799999475479,0.24960469966754317,f,f,True,False,False,1,2,4,1,3
1444,1,2,25,9,R,T,"1,3,4,2",4,0.28422230016440153,0.28423079987987876,l,l,True,False,False,1,2,4,1,3
1444,1,2,26,10,P,H,"1,3,4,2",1,0.30116620007902384,0.3011753000319004,s,f,False,False,False,1,2,4,1,3
1444,1,2,26,10,P,H,"1,3,4,2",1,0.08338389964774251,0.38458630023524165,s,s,True,False,False,1,2,4,1,3
1444,1,2,27,11,R,L,"1,3,4,2",1,0.28453220007941127,0.28454079991206527,s,s,True,False,False,1,2,4,1,3
1444,1,2,28,12,P,H,"1,3,4,2",3,0.26759270019829273,0.26760199991986156,j,l,False,False,False,1,2,4,1,3
1444,1,2,28,12,P,H,"1,3,4,2",3,0.05002690013498068,0.31765770027413964,j,j,True,False,False,1,2,4,1,3
1444,1,2,29,13,R,H,"1,3,4,2",3,0.2675058003515005,0.2675153003074229,j,j,True,False,False,1,2,4,1,3
1444,1,2,30,14,P,H,"1,3,4,2",4,0.24653430003672838,0.2465423997491598,l,l,True,False,False,1,2,4,1,3
1444,1,2,31,15,R,L,"1,3,4,2",2,0.301413600333035,0.30142430029809475,f,s,False,False,False,1,2,4,1,3
1444,1,2,31,15,R,L,"1,3,4,2",2,0.03339860029518604,0.3348568002693355,f,f,True,False,False,1,2,4,1,3
1444,1,2,32,16,P,H,"1,3,4,2",2,0.2676006997935474,0.26760939974337816,f,f,True,False,False,1,2,4,1,3
