participant,session,block_number,trial_number,trial_in_block_num,trial_type,probability_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch,mind_wandering_rating_1,mind_wandering_rating_2,mind_wandering_rating_3,mind_wandering_rating_4
444,1,1,1,1,R,X,"1,4,2,3",3,0.8523960409997926,0.852419374999954,j,j,True,False,False,1,2,1,3,1
444,1,1,2,2,P,X,"1,4,2,3",1,0.2799955410000621,0.28001087499978894,s,s,True,False,False,1,2,1,3,1
444,1,1,3,3,R,H,"1,4,2,3",1,0.26843666700005997,0.2684577079999144,s,s,True,False,False,1,2,1,3,1
444,1,1,4,4,P,H,"1,4,2,3",4,0.26152083399983894,0.2615370410003379,l,j,False,False,False,1,2,1,3,1
444,1,1,4,4,P,H,"1,4,2,3",4,0.20181066600025588,0.4634147500000836,l,l,True,False,False,1,2,1,3,1
444,1,1,5,5,R,H,"1,4,2,3",4,0.3089381249997132,0.30896220899967375,l,l,True,False,False,1,2,1,3,1
444,1,1,6,6,P,H,"1,4,2,3",2,0.3455386669998006,0.3455594590000146,f,f,True,False,False,1,2,1,3,1
444,1,1,7,7,R,H,"1,4,2,3",2,0.3179520839998986,0.31797374999996464,f,f,True,False,False,1,2,1,3,1
444,1,1,8,8,P,H,"1,4,2,3",3,0.2563527080001222,0.25636779199976445,j,j,True,False,False,1,2,1,3,1
444,1,1,9,9,R,T,"1,4,2,3",2,0.23475125000004482,0.23476554199987731,f,j,False,False,False,1,2,1,3,1
444,1,1,9,9,R,T,"1,4,2,3",2,0.1337927499998841,0.368624125000224,f,f,True,False,False,1,2,1,3,1
444,1,1,10,10,P,H,"1,4,2,3",1,0.25669358300001477,0.2567092079998474,s,s,True,False,False,1,2,1,3,1
